Anogam_AGAP000002-RA	Anogam_AGAP000002
Anogam_AGAP000005-RA	Anogam_AGAP000005
Anogam_AGAP000007-RA	Anogam_AGAP000007
Anogam_AGAP000008-RA	Anogam_AGAP000008
Anogam_AGAP000009-RA	Anogam_AGAP000009
Anogam_AGAP000009-RB	Anogam_AGAP000009
Anogam_AGAP000009-RC	Anogam_AGAP000009
Anogam_AGAP000010-RA	Anogam_AGAP000010
Anogam_AGAP000011-RA	Anogam_AGAP000011
Anogam_AGAP000012-RA	Anogam_AGAP000012
Anogam_AGAP000013-RA	Anogam_AGAP000013
Anogam_AGAP000014-RA	Anogam_AGAP000014
Anogam_AGAP000015-RA	Anogam_AGAP000015
Anogam_AGAP000016-RA	Anogam_AGAP000016
Anogam_AGAP000017-RA	Anogam_AGAP000017
Anogam_AGAP000018-RA	Anogam_AGAP000018
Anogam_AGAP000019-RA	Anogam_AGAP000019
Anogam_AGAP000020-RA	Anogam_AGAP000020
Anogam_AGAP000021-RA	Anogam_AGAP000021
Anogam_AGAP000022-RA	Anogam_AGAP000022
Anogam_AGAP000023-RA	Anogam_AGAP000023
Anogam_AGAP000025-RA	Anogam_AGAP000025
Anogam_AGAP000028-RA	Anogam_AGAP000028
Anogam_AGAP000029-RA	Anogam_AGAP000029
Anogam_AGAP000032-RA	Anogam_AGAP000032
Anogam_AGAP000033-RA	Anogam_AGAP000033
Anogam_AGAP000035-RA	Anogam_AGAP000035
Anogam_AGAP000037-RA	Anogam_AGAP000037
Anogam_AGAP000038-RA	Anogam_AGAP000038
Anogam_AGAP000039-RA	Anogam_AGAP000039
Anogam_AGAP000040-RA	Anogam_AGAP000040
Anogam_AGAP000041-RA	Anogam_AGAP000041
Anogam_AGAP000042-RA	Anogam_AGAP000042
Anogam_AGAP000043-RA	Anogam_AGAP000043
Anogam_AGAP000044-RA	Anogam_AGAP000044
Anogam_AGAP000045-RA	Anogam_AGAP000045
Anogam_AGAP000045-RB	Anogam_AGAP000045
Anogam_AGAP000046-RA	Anogam_AGAP000046
Anogam_AGAP000047-RA	Anogam_AGAP000047
Anogam_AGAP000048-RA	Anogam_AGAP000048
Anogam_AGAP000049-RA	Anogam_AGAP000049
Anogam_AGAP000051-RA	Anogam_AGAP000051
Anogam_AGAP000053-RA	Anogam_AGAP000053
Anogam_AGAP000054-RA	Anogam_AGAP000054
Anogam_AGAP000055-RA	Anogam_AGAP000055
Anogam_AGAP000056-RA	Anogam_AGAP000056
Anogam_AGAP000057-RA	Anogam_AGAP000057
Anogam_AGAP000058-RA	Anogam_AGAP000058
Anogam_AGAP000061-RA	Anogam_AGAP000061
Anogam_AGAP000061-RB	Anogam_AGAP000061
Anogam_AGAP000062-RA	Anogam_AGAP000062
Anogam_AGAP000063-RA	Anogam_AGAP000063
Anogam_AGAP000064-RA	Anogam_AGAP000064
Anogam_AGAP000065-RA	Anogam_AGAP000065
Anogam_AGAP000066-RA	Anogam_AGAP000066
Anogam_AGAP000067-RA	Anogam_AGAP000067
Anogam_AGAP000068-RA	Anogam_AGAP000068
Anogam_AGAP000069-RA	Anogam_AGAP000069
Anogam_AGAP000070-RA	Anogam_AGAP000070
Anogam_AGAP000071-RA	Anogam_AGAP000071
Anogam_AGAP000072-RA	Anogam_AGAP000072
Anogam_AGAP000073-RA	Anogam_AGAP000073
Anogam_AGAP000074-RA	Anogam_AGAP000074
Anogam_AGAP000075-RA	Anogam_AGAP000075
Anogam_AGAP000076-RA	Anogam_AGAP000076
Anogam_AGAP000078-RA	Anogam_AGAP000078
Anogam_AGAP000079-RA	Anogam_AGAP000079
Anogam_AGAP000080-RA	Anogam_AGAP000080
Anogam_AGAP000080-RB	Anogam_AGAP000080
Anogam_AGAP000080-RC	Anogam_AGAP000080
Anogam_AGAP000080-RD	Anogam_AGAP000080
Anogam_AGAP000080-RE	Anogam_AGAP000080
Anogam_AGAP000081-RA	Anogam_AGAP000081
Anogam_AGAP000082-RA	Anogam_AGAP000082
Anogam_AGAP000083-RA	Anogam_AGAP000083
Anogam_AGAP000084-RA	Anogam_AGAP000084
Anogam_AGAP000085-RA	Anogam_AGAP000085
Anogam_AGAP000088-RA	Anogam_AGAP000088
Anogam_AGAP000090-RA	Anogam_AGAP000090
Anogam_AGAP000091-RA	Anogam_AGAP000091
Anogam_AGAP000092-RA	Anogam_AGAP000092
Anogam_AGAP000093-RA	Anogam_AGAP000093
Anogam_AGAP000094-RA	Anogam_AGAP000094
Anogam_AGAP000095-RA	Anogam_AGAP000095
Anogam_AGAP000095-RB	Anogam_AGAP000095
Anogam_AGAP000096-RA	Anogam_AGAP000096
Anogam_AGAP000097-RA	Anogam_AGAP000097
Anogam_AGAP000098-RA	Anogam_AGAP000098
Anogam_AGAP000099-RA	Anogam_AGAP000099
Anogam_AGAP000100-RA	Anogam_AGAP000100
Anogam_AGAP000102-RA	Anogam_AGAP000102
Anogam_AGAP000104-RA	Anogam_AGAP000104
Anogam_AGAP000105-RA	Anogam_AGAP000105
Anogam_AGAP000106-RA	Anogam_AGAP000106
Anogam_AGAP000107-RA	Anogam_AGAP000107
Anogam_AGAP000108-RA	Anogam_AGAP000108
Anogam_AGAP000109-RA	Anogam_AGAP000109
Anogam_AGAP000110-RA	Anogam_AGAP000110
Anogam_AGAP000111-RA	Anogam_AGAP000111
Anogam_AGAP000112-RA	Anogam_AGAP000112
Anogam_AGAP000113-RA	Anogam_AGAP000113
Anogam_AGAP000114-RA	Anogam_AGAP000114
Anogam_AGAP000115-RA	Anogam_AGAP000115
Anogam_AGAP000116-RA	Anogam_AGAP000116
Anogam_AGAP000117-RA	Anogam_AGAP000117
Anogam_AGAP000118-RA	Anogam_AGAP000118
Anogam_AGAP000119-RA	Anogam_AGAP000119
Anogam_AGAP000120-RA	Anogam_AGAP000120
Anogam_AGAP000121-RA	Anogam_AGAP000121
Anogam_AGAP000123-RA	Anogam_AGAP000123
Anogam_AGAP000124-RA	Anogam_AGAP000124
Anogam_AGAP000126-RA	Anogam_AGAP000126
Anogam_AGAP000127-RA	Anogam_AGAP000127
Anogam_AGAP000128-RA	Anogam_AGAP000128
Anogam_AGAP000129-RA	Anogam_AGAP000129
Anogam_AGAP000130-RA	Anogam_AGAP000130
Anogam_AGAP000131-RA	Anogam_AGAP000131
Anogam_AGAP000132-RA	Anogam_AGAP000132
Anogam_AGAP000133-RA	Anogam_AGAP000133
Anogam_AGAP000136-RA	Anogam_AGAP000136
Anogam_AGAP000137-RA	Anogam_AGAP000137
Anogam_AGAP000138-RA	Anogam_AGAP000138
Anogam_AGAP000138-RB	Anogam_AGAP000138
Anogam_AGAP000139-RA	Anogam_AGAP000139
Anogam_AGAP000140-RA	Anogam_AGAP000140
Anogam_AGAP000141-RA	Anogam_AGAP000141
Anogam_AGAP000142-RA	Anogam_AGAP000142
Anogam_AGAP000143-RA	Anogam_AGAP000143
Anogam_AGAP000144-RA	Anogam_AGAP000144
Anogam_AGAP000145-RA	Anogam_AGAP000145
Anogam_AGAP000146-RA	Anogam_AGAP000146
Anogam_AGAP000147-RA	Anogam_AGAP000147
Anogam_AGAP000149-RA	Anogam_AGAP000149
Anogam_AGAP000150-RA	Anogam_AGAP000150
Anogam_AGAP000151-RA	Anogam_AGAP000151
Anogam_AGAP000152-RA	Anogam_AGAP000152
Anogam_AGAP000153-RA	Anogam_AGAP000153
Anogam_AGAP000154-RA	Anogam_AGAP000154
Anogam_AGAP000155-RA	Anogam_AGAP000155
Anogam_AGAP000156-RA	Anogam_AGAP000156
Anogam_AGAP000158-RA	Anogam_AGAP000158
Anogam_AGAP000159-RA	Anogam_AGAP000159
Anogam_AGAP000160-RA	Anogam_AGAP000160
Anogam_AGAP000161-RA	Anogam_AGAP000161
Anogam_AGAP000162-RA	Anogam_AGAP000162
Anogam_AGAP000163-RA	Anogam_AGAP000163
Anogam_AGAP000163-RB	Anogam_AGAP000163
Anogam_AGAP000164-RA	Anogam_AGAP000164
Anogam_AGAP000165-RA	Anogam_AGAP000165
Anogam_AGAP000166-RA	Anogam_AGAP000166
Anogam_AGAP000167-RA	Anogam_AGAP000167
Anogam_AGAP000168-RA	Anogam_AGAP000168
Anogam_AGAP000169-RA	Anogam_AGAP000169
Anogam_AGAP000170-RA	Anogam_AGAP000170
Anogam_AGAP000171-RA	Anogam_AGAP000171
Anogam_AGAP000172-RA	Anogam_AGAP000172
Anogam_AGAP000173-RA	Anogam_AGAP000173
Anogam_AGAP000175-RA	Anogam_AGAP000175
Anogam_AGAP000177-RA	Anogam_AGAP000177
Anogam_AGAP000178-RA	Anogam_AGAP000178
Anogam_AGAP000179-RA	Anogam_AGAP000179
Anogam_AGAP000179-RB	Anogam_AGAP000179
Anogam_AGAP000179-RC	Anogam_AGAP000179
Anogam_AGAP000180-RA	Anogam_AGAP000180
Anogam_AGAP000181-RA	Anogam_AGAP000181
Anogam_AGAP000182-RA	Anogam_AGAP000182
Anogam_AGAP000183-RA	Anogam_AGAP000183
Anogam_AGAP000184-RA	Anogam_AGAP000184
Anogam_AGAP000184-RB	Anogam_AGAP000184
Anogam_AGAP000185-RA	Anogam_AGAP000185
Anogam_AGAP000186-RA	Anogam_AGAP000186
Anogam_AGAP000187-RA	Anogam_AGAP000187
Anogam_AGAP000188-RA	Anogam_AGAP000188
Anogam_AGAP000188-RB	Anogam_AGAP000188
Anogam_AGAP000189-RA	Anogam_AGAP000189
Anogam_AGAP000190-RA	Anogam_AGAP000190
Anogam_AGAP000191-RA	Anogam_AGAP000191
Anogam_AGAP000192-RA	Anogam_AGAP000192
Anogam_AGAP000193-RA	Anogam_AGAP000193
Anogam_AGAP000194-RA	Anogam_AGAP000194
Anogam_AGAP000195-RA	Anogam_AGAP000195
Anogam_AGAP000196-RA	Anogam_AGAP000196
Anogam_AGAP000198-RA	Anogam_AGAP000198
Anogam_AGAP000199-RA	Anogam_AGAP000199
Anogam_AGAP000199-RB	Anogam_AGAP000199
Anogam_AGAP000200-RA	Anogam_AGAP000200
Anogam_AGAP000201-RA	Anogam_AGAP000201
Anogam_AGAP000202-RA	Anogam_AGAP000202
Anogam_AGAP000203-RA	Anogam_AGAP000203
Anogam_AGAP000204-RA	Anogam_AGAP000204
Anogam_AGAP000205-RA	Anogam_AGAP000205
Anogam_AGAP000205-RB	Anogam_AGAP000205
Anogam_AGAP000206-RA	Anogam_AGAP000206
Anogam_AGAP000209-RA	Anogam_AGAP000209
Anogam_AGAP000210-RA	Anogam_AGAP000210
Anogam_AGAP000211-RA	Anogam_AGAP000211
Anogam_AGAP000213-RA	Anogam_AGAP000213
Anogam_AGAP000214-RA	Anogam_AGAP000214
Anogam_AGAP000215-RA	Anogam_AGAP000215
Anogam_AGAP000216-RA	Anogam_AGAP000216
Anogam_AGAP000217-RA	Anogam_AGAP000217
Anogam_AGAP000218-RA	Anogam_AGAP000218
Anogam_AGAP000219-RA	Anogam_AGAP000219
Anogam_AGAP000220-RA	Anogam_AGAP000220
Anogam_AGAP000222-RA	Anogam_AGAP000222
Anogam_AGAP000222-RB	Anogam_AGAP000222
Anogam_AGAP000223-RA	Anogam_AGAP000223
Anogam_AGAP000225-RA	Anogam_AGAP000225
Anogam_AGAP000226-RA	Anogam_AGAP000226
Anogam_AGAP000228-RA	Anogam_AGAP000228
Anogam_AGAP000230-RA	Anogam_AGAP000230
Anogam_AGAP000232-RA	Anogam_AGAP000232
Anogam_AGAP000233-RA	Anogam_AGAP000233
Anogam_AGAP000234-RA	Anogam_AGAP000234
Anogam_AGAP000235-RA	Anogam_AGAP000235
Anogam_AGAP000235-RB	Anogam_AGAP000235
Anogam_AGAP000235-RC	Anogam_AGAP000235
Anogam_AGAP000236-RA	Anogam_AGAP000236
Anogam_AGAP000236-RB	Anogam_AGAP000236
Anogam_AGAP000237-RA	Anogam_AGAP000237
Anogam_AGAP000238-RA	Anogam_AGAP000238
Anogam_AGAP000239-RA	Anogam_AGAP000239
Anogam_AGAP000240-RA	Anogam_AGAP000240
Anogam_AGAP000241-RA	Anogam_AGAP000241
Anogam_AGAP000242-RA	Anogam_AGAP000242
Anogam_AGAP000243-RA	Anogam_AGAP000243
Anogam_AGAP000244-RA	Anogam_AGAP000244
Anogam_AGAP000245-RA	Anogam_AGAP000245
Anogam_AGAP000246-RA	Anogam_AGAP000246
Anogam_AGAP000247-RA	Anogam_AGAP000247
Anogam_AGAP000247-RB	Anogam_AGAP000247
Anogam_AGAP000248-RA	Anogam_AGAP000248
Anogam_AGAP000249-RA	Anogam_AGAP000249
Anogam_AGAP000250-RA	Anogam_AGAP000250
Anogam_AGAP000251-RA	Anogam_AGAP000251
