UniqueCount	AmbigCount
7069	0
3507	0
1731	0
11	0
0	0
1954	0
39	0
1445	0
1820	0
2810	0
7453	0
0	0
85	0
0	0
1270	0
132	0
1708	0
5054	14
5431	0
104	0
75	0
7	0
47	16
653	0
1706	0
1545	0
1449	0
1145	0
69	0
20	0
46	0
3480	0
831	0
671	0
18	0
595	0
2589	0
1006	0
2120	0
377	0
0	0
1	0
18	0
1496	0
0	0
69	0
178	0
1482	0
13	0
826	0
519	0
844	0
33	0
7127	0
3	0
3	0
0	0
746	0
1	0
795	0
3403	0
34	0
136	0
474	0
844	0
728	0
7644	0
0	0
0	0
15029	0
1841	0
4843	0
1071	0
852	0
2038	0
565	0
1452	0
11052	0
623	0
1338	0
302	0
447	0
337	0
545	0
445	0
1172	0
5689	0
1188	0
0	0
26	0
316	0
22	0
164	0
1034	0
174	0
1056	0
203	0
1492	0
797	0
19	0
13	0
703	0
1316	6842
934	0
1625	0
762	0
405	0
577	0
934	0
318	0
563	0
121	0
993	0
958	0
809	6842
5438	0
1	514
135	515
4004	514
0	515
737	0
588	0
6252	0
1417	0
304	0
1574	0
76	0
607	0
547	0
16849	0
802	0
336	0
625	0
76	0
175	23
74	0
1351	0
28	0
81	0
1228	0
0	2
0	0
0	0
17	99
5267	0
1126	0
6243	0
643	0
120	0
453	0
345	0
41	0
36	0
0	0
40	0
1447	0
8	0
0	0
242	166
40	0
10	0
1065	0
2458	0
237	259
773	0
383	0
1212	0
482	0
705	0
911	0
1397	0
2071	0
1178	0
1147	0
928	0
369	0
32	5
4343	0
1226	0
1828	0
5534	0
252	0
949	0
1733	0
1258	0
1872	0
2	0
27	0
165	0
250	0
2200	0
1254	0
1614	0
193	0
2275	0
42	0
0	0
240	0
75	0
5	0
0	0
1775	0
55	0
25	0
2122	0
312	0
1928	236
875	0
4682	0
2567	0
7099	0
25244	0
0	0
1792	0
10623	0
517	0
463	0
0	0
0	0
21	0
60	0
0	0
0	0
23	0
698	0
61	0
129	0
937	0
3813	0
246	0
740	0
15	0
0	0
816	0
478	0
237	0
1700	0
10	0
0	0
8	0
10	0
168	0
403	0
156	0
19033	0
93	3
58	34
13	34
4	0
1206	0
1606	0
38	0
111	7
84	0
1120	0
1445	0
93	0
239	0
12240	0
1750	0
909	0
2496	0
0	0
1972	0
0	0
53	6
578	0
804	0
2	0
2451	0
100	0
174	0
0	0
1075	0
832	0
1029	0
326	0
906	0
659	0
370	0
654	0
3820	0
0	0
912	8521
2382	8521
176	26
147	0
1058	0
14	0
0	0
0	0
13	0
64	74
17	74
0	0
32	2
0	0
8740	2
2045	0
0	0
0	0
566	11
6	0
122	0
251	0
799	0
661	0
5	0
13	0
488	0
1686	0
2854	0
644	0
2133	0
0	0
1	0
12	0
0	0
0	0
0	0
0	0
0	0
8	0
849	0
1013	0
3602	1
386	0
1312	1
502	0
4987	0
11	0
541	0
205	86
125	107
1093	0
667	0
103	0
481	0
80	0
158	0
1067	0
17	234
15	11
59	2
4	2
20	11
47	234
1	0
776	0
1179	0
1950	0
653	0
1348	0
69	0
958	0
331	2
119	0
91	0
987	0
238	0
2	0
1247	0
35	0
814	0
0	0
